{1, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.25055754346210724, 0.0], [0.0, 0.0, 0.39283662259455987, 0.0, 0.5718533571842558], [0.6619003593543281, 0.0, 0.0, 0.0, 0.430129317737724], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{47, [29, 90, 34, 91, 61], [[0.0, 0.7714982937762148, 0.0, 0.5424610756414417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8501888188459563], [0.0, 0.0, 0.4664388425925625, 0.0, 0.0], [0.1345300118324464, 0.0, 0.40857021362209456, 0.0, 0.614130427260997], [0.0, 0.4619066677181197, 0.5521453458140972, 0.304304279763576, 0.0]]}.
{47, [62, 43, 7, 63, 61], [[0.0, 0.7714982937762148, 0.0, 0.5424610756414417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8501888188459563], [0.0, 0.0, 0.4664388425925625, 0.0, 0.0], [0.1345300118324464, 0.0, 0.40857021362209456, 0.0, 0.614130427260997], [0.0, 0.4619066677181197, 0.5521453458140972, 0.304304279763576, 0.0]]}.
{47, [56, 44, 68, 77, 74], [[0.0, 0.7714982937762148, 0.0, 0.5424610756414417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8501888188459563], [0.0, 0.0, 0.4664388425925625, 0.0, 0.0], [0.1345300118324464, 0.0, 0.40857021362209456, 0.0, 0.614130427260997], [0.0, 0.4619066677181197, 0.5521453458140972, 0.304304279763576, 0.0]]}.
{47, [42, 11, 38, 35, 74], [[0.0, 0.7714982937762148, 0.0, 0.5424610756414417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8501888188459563], [0.0, 0.0, 0.4664388425925625, 0.0, 0.0], [0.1345300118324464, 0.0, 0.40857021362209456, 0.0, 0.614130427260997], [0.0, 0.4619066677181197, 0.5521453458140972, 0.304304279763576, 0.0]]}.
{48, [43, 72, 53, 76, 63], [[0.027162936595169884, 0.0, 0.0, 0.20456239385866326, 0.0], [0.0, 0.1937483262580234, 0.0, 0.7693396013689433, 0.0], [0.0, 0.0, 0.0, 0.013199790679041312, 0.7439553231722105], [0.03205249410134425, 0.9038506060887214, 0.0, 0.0, 0.49739839746294856], [0.0, 0.0, 0.0, 0.26784637204432815, 0.0]]}.
{48, [29, 90, 34, 91, 61], [[0.027162936595169884, 0.0, 0.0, 0.20456239385866326, 0.0], [0.0, 0.1937483262580234, 0.0, 0.7693396013689433, 0.0], [0.0, 0.0, 0.0, 0.013199790679041312, 0.7439553231722105], [0.03205249410134425, 0.9038506060887214, 0.0, 0.0, 0.49739839746294856], [0.0, 0.0, 0.0, 0.26784637204432815, 0.0]]}.
{48, [62, 43, 7, 63, 61], [[0.027162936595169884, 0.0, 0.0, 0.20456239385866326, 0.0], [0.0, 0.1937483262580234, 0.0, 0.7693396013689433, 0.0], [0.0, 0.0, 0.0, 0.013199790679041312, 0.7439553231722105], [0.03205249410134425, 0.9038506060887214, 0.0, 0.0, 0.49739839746294856], [0.0, 0.0, 0.0, 0.26784637204432815, 0.0]]}.
{48, [56, 44, 68, 77, 74], [[0.027162936595169884, 0.0, 0.0, 0.20456239385866326, 0.0], [0.0, 0.1937483262580234, 0.0, 0.7693396013689433, 0.0], [0.0, 0.0, 0.0, 0.013199790679041312, 0.7439553231722105], [0.03205249410134425, 0.9038506060887214, 0.0, 0.0, 0.49739839746294856], [0.0, 0.0, 0.0, 0.26784637204432815, 0.0]]}.
{48, [42, 11, 38, 35, 74], [[0.027162936595169884, 0.0, 0.0, 0.20456239385866326, 0.0], [0.0, 0.1937483262580234, 0.0, 0.7693396013689433, 0.0], [0.0, 0.0, 0.0, 0.013199790679041312, 0.7439553231722105], [0.03205249410134425, 0.9038506060887214, 0.0, 0.0, 0.49739839746294856], [0.0, 0.0, 0.0, 0.26784637204432815, 0.0]]}.
{49, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.34266145582606644, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{49, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.34266145582606644, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{49, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.34266145582606644, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{49, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.34266145582606644, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{49, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.34266145582606644, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{50, [43, 72, 53, 76, 63], [[0.0, 0.129833762666542, 0.0, 0.0, 0.909332775948771], [0.20894037468608806, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1814516867829037, 0.0, 0.0], [0.0, 0.5630043142438906, 0.0, 0.0, 0.0]]}.
{50, [29, 90, 34, 91, 61], [[0.0, 0.129833762666542, 0.0, 0.0, 0.909332775948771], [0.20894037468608806, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1814516867829037, 0.0, 0.0], [0.0, 0.5630043142438906, 0.0, 0.0, 0.0]]}.
{50, [62, 43, 7, 63, 61], [[0.0, 0.129833762666542, 0.0, 0.0, 0.909332775948771], [0.20894037468608806, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1814516867829037, 0.0, 0.0], [0.0, 0.5630043142438906, 0.0, 0.0, 0.0]]}.
{50, [56, 44, 68, 77, 74], [[0.0, 0.129833762666542, 0.0, 0.0, 0.909332775948771], [0.20894037468608806, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1814516867829037, 0.0, 0.0], [0.0, 0.5630043142438906, 0.0, 0.0, 0.0]]}.
{50, [42, 11, 38, 35, 74], [[0.0, 0.129833762666542, 0.0, 0.0, 0.909332775948771], [0.20894037468608806, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1814516867829037, 0.0, 0.0], [0.0, 0.5630043142438906, 0.0, 0.0, 0.0]]}.
{51, [43, 72, 53, 76, 63], [[0.02662699595735407, 0.0, 0.0, 0.0, 0.03219997519053863], [0.0, 0.0, 0.6584909437082176, 0.0, 0.40701778059911387], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8219349806785526, 0.0, 0.2759000869120629, 0.0], [0.010708091693814037, 0.0, 0.0, 0.7104254703156061, 0.0]]}.
{51, [29, 90, 34, 91, 61], [[0.02662699595735407, 0.0, 0.0, 0.0, 0.03219997519053863], [0.0, 0.0, 0.6584909437082176, 0.0, 0.40701778059911387], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8219349806785526, 0.0, 0.2759000869120629, 0.0], [0.010708091693814037, 0.0, 0.0, 0.7104254703156061, 0.0]]}.
{51, [62, 43, 7, 63, 61], [[0.02662699595735407, 0.0, 0.0, 0.0, 0.03219997519053863], [0.0, 0.0, 0.6584909437082176, 0.0, 0.40701778059911387], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8219349806785526, 0.0, 0.2759000869120629, 0.0], [0.010708091693814037, 0.0, 0.0, 0.7104254703156061, 0.0]]}.
{51, [56, 44, 68, 77, 74], [[0.02662699595735407, 0.0, 0.0, 0.0, 0.03219997519053863], [0.0, 0.0, 0.6584909437082176, 0.0, 0.40701778059911387], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8219349806785526, 0.0, 0.2759000869120629, 0.0], [0.010708091693814037, 0.0, 0.0, 0.7104254703156061, 0.0]]}.
{51, [42, 11, 38, 35, 74], [[0.02662699595735407, 0.0, 0.0, 0.0, 0.03219997519053863], [0.0, 0.0, 0.6584909437082176, 0.0, 0.40701778059911387], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8219349806785526, 0.0, 0.2759000869120629, 0.0], [0.010708091693814037, 0.0, 0.0, 0.7104254703156061, 0.0]]}.
{52, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.2969301637113625], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5576664454012111, 0.0, 0.0, 0.0, 0.33523537128229886], [0.0, 0.0, 0.0, 0.0, 0.0], [0.7778018302551633, 0.0, 0.0, 0.0, 0.0]]}.
{52, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.2969301637113625], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5576664454012111, 0.0, 0.0, 0.0, 0.33523537128229886], [0.0, 0.0, 0.0, 0.0, 0.0], [0.7778018302551633, 0.0, 0.0, 0.0, 0.0]]}.
{52, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.2969301637113625], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5576664454012111, 0.0, 0.0, 0.0, 0.33523537128229886], [0.0, 0.0, 0.0, 0.0, 0.0], [0.7778018302551633, 0.0, 0.0, 0.0, 0.0]]}.
{52, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.2969301637113625], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5576664454012111, 0.0, 0.0, 0.0, 0.33523537128229886], [0.0, 0.0, 0.0, 0.0, 0.0], [0.7778018302551633, 0.0, 0.0, 0.0, 0.0]]}.
{52, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.2969301637113625], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5576664454012111, 0.0, 0.0, 0.0, 0.33523537128229886], [0.0, 0.0, 0.0, 0.0, 0.0], [0.7778018302551633, 0.0, 0.0, 0.0, 0.0]]}.
{53, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.8478907647145497, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.901617156563948, 0.0, 0.0, 0.0], [0.7033464315628483, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{53, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.8478907647145497, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.901617156563948, 0.0, 0.0, 0.0], [0.7033464315628483, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{53, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.8478907647145497, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.901617156563948, 0.0, 0.0, 0.0], [0.7033464315628483, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{53, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.8478907647145497, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.901617156563948, 0.0, 0.0, 0.0], [0.7033464315628483, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{53, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.8478907647145497, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.901617156563948, 0.0, 0.0, 0.0], [0.7033464315628483, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{54, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.99038861023381, 0.0, 0.10289735763025498, 0.0, 0.7044589567988823], [0.09519780736767902, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.49483575758550036, 0.0, 0.0, 0.0, 0.0]]}.
{54, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.99038861023381, 0.0, 0.10289735763025498, 0.0, 0.7044589567988823], [0.09519780736767902, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.49483575758550036, 0.0, 0.0, 0.0, 0.0]]}.
{54, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.99038861023381, 0.0, 0.10289735763025498, 0.0, 0.7044589567988823], [0.09519780736767902, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.49483575758550036, 0.0, 0.0, 0.0, 0.0]]}.
{54, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.99038861023381, 0.0, 0.10289735763025498, 0.0, 0.7044589567988823], [0.09519780736767902, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.49483575758550036, 0.0, 0.0, 0.0, 0.0]]}.
{54, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.99038861023381, 0.0, 0.10289735763025498, 0.0, 0.7044589567988823], [0.09519780736767902, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.49483575758550036, 0.0, 0.0, 0.0, 0.0]]}.
{55, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3712721929849443, 0.5500725701422792], [0.752206324947853, 0.18630302659903808, 0.0, 0.0, 0.44523859482335426]]}.
{55, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3712721929849443, 0.5500725701422792], [0.752206324947853, 0.18630302659903808, 0.0, 0.0, 0.44523859482335426]]}.
{55, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3712721929849443, 0.5500725701422792], [0.752206324947853, 0.18630302659903808, 0.0, 0.0, 0.44523859482335426]]}.
{55, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3712721929849443, 0.5500725701422792], [0.752206324947853, 0.18630302659903808, 0.0, 0.0, 0.44523859482335426]]}.
{55, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3712721929849443, 0.5500725701422792], [0.752206324947853, 0.18630302659903808, 0.0, 0.0, 0.44523859482335426]]}.
{56, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6772518339567449, 0.0, 0.0, 0.0], [0.0, 0.8282863212158705, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.43747104947440096, 0.06309366798702765], [0.0, 0.7884941442157204, 0.0, 0.8149733683298038, 0.909429403600677]]}.
{56, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6772518339567449, 0.0, 0.0, 0.0], [0.0, 0.8282863212158705, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.43747104947440096, 0.06309366798702765], [0.0, 0.7884941442157204, 0.0, 0.8149733683298038, 0.909429403600677]]}.
{56, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6772518339567449, 0.0, 0.0, 0.0], [0.0, 0.8282863212158705, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.43747104947440096, 0.06309366798702765], [0.0, 0.7884941442157204, 0.0, 0.8149733683298038, 0.909429403600677]]}.
{56, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6772518339567449, 0.0, 0.0, 0.0], [0.0, 0.8282863212158705, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.43747104947440096, 0.06309366798702765], [0.0, 0.7884941442157204, 0.0, 0.8149733683298038, 0.909429403600677]]}.
{56, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6772518339567449, 0.0, 0.0, 0.0], [0.0, 0.8282863212158705, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.43747104947440096, 0.06309366798702765], [0.0, 0.7884941442157204, 0.0, 0.8149733683298038, 0.909429403600677]]}.
{57, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.07954665379563308, 0.29494688918359846, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16391245012817945, 0.37097788521159836], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{57, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.07954665379563308, 0.29494688918359846, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16391245012817945, 0.37097788521159836], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{57, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.07954665379563308, 0.29494688918359846, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16391245012817945, 0.37097788521159836], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{57, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.07954665379563308, 0.29494688918359846, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16391245012817945, 0.37097788521159836], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{57, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.07954665379563308, 0.29494688918359846, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16391245012817945, 0.37097788521159836], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]}.
{58, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17522984345427672, 0.0], [0.0, 0.6905115235870675, 0.0, 0.0, 0.0]]}.
{58, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17522984345427672, 0.0], [0.0, 0.6905115235870675, 0.0, 0.0, 0.0]]}.
{58, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17522984345427672, 0.0], [0.0, 0.6905115235870675, 0.0, 0.0, 0.0]]}.
{58, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17522984345427672, 0.0], [0.0, 0.6905115235870675, 0.0, 0.0, 0.0]]}.
{58, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17522984345427672, 0.0], [0.0, 0.6905115235870675, 0.0, 0.0, 0.0]]}.
{59, [43, 72, 53, 76, 63], [[0.0, 0.9896576367472439, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4308158902728493, 0.0, 0.5644860755960759, 0.0, 0.9587585375843166], [0.0, 0.6263651709419134, 0.0, 0.0, 0.0], [0.7267233435547973, 0.0, 0.0, 0.5358389271445061, 0.0]]}.
{59, [29, 90, 34, 91, 61], [[0.0, 0.9896576367472439, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4308158902728493, 0.0, 0.5644860755960759, 0.0, 0.9587585375843166], [0.0, 0.6263651709419134, 0.0, 0.0, 0.0], [0.7267233435547973, 0.0, 0.0, 0.5358389271445061, 0.0]]}.
{59, [62, 43, 7, 63, 61], [[0.0, 0.9896576367472439, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4308158902728493, 0.0, 0.5644860755960759, 0.0, 0.9587585375843166], [0.0, 0.6263651709419134, 0.0, 0.0, 0.0], [0.7267233435547973, 0.0, 0.0, 0.5358389271445061, 0.0]]}.
{59, [56, 44, 68, 77, 74], [[0.0, 0.9896576367472439, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4308158902728493, 0.0, 0.5644860755960759, 0.0, 0.9587585375843166], [0.0, 0.6263651709419134, 0.0, 0.0, 0.0], [0.7267233435547973, 0.0, 0.0, 0.5358389271445061, 0.0]]}.
{59, [42, 11, 38, 35, 74], [[0.0, 0.9896576367472439, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4308158902728493, 0.0, 0.5644860755960759, 0.0, 0.9587585375843166], [0.0, 0.6263651709419134, 0.0, 0.0, 0.0], [0.7267233435547973, 0.0, 0.0, 0.5358389271445061, 0.0]]}.
{60, [43, 72, 53, 76, 63], [[0.0, 0.41842159582053795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3924507506612218, 0.0], [0.6750408364845693, 0.0, 0.18490072715478412, 0.9346853456548436, 0.1265741512015479]]}.
{60, [29, 90, 34, 91, 61], [[0.0, 0.41842159582053795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3924507506612218, 0.0], [0.6750408364845693, 0.0, 0.18490072715478412, 0.9346853456548436, 0.1265741512015479]]}.
{60, [62, 43, 7, 63, 61], [[0.0, 0.41842159582053795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3924507506612218, 0.0], [0.6750408364845693, 0.0, 0.18490072715478412, 0.9346853456548436, 0.1265741512015479]]}.
{60, [56, 44, 68, 77, 74], [[0.0, 0.41842159582053795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3924507506612218, 0.0], [0.6750408364845693, 0.0, 0.18490072715478412, 0.9346853456548436, 0.1265741512015479]]}.
{60, [42, 11, 38, 35, 74], [[0.0, 0.41842159582053795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3924507506612218, 0.0], [0.6750408364845693, 0.0, 0.18490072715478412, 0.9346853456548436, 0.1265741512015479]]}.
{61, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.24375312604759203, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35632613934282453, 0.0, 0.0], [0.0, 0.9540371841713419, 0.0, 0.0, 0.0], [0.0, 0.2674166528201103, 0.0, 0.0, 0.0]]}.
{61, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.24375312604759203, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35632613934282453, 0.0, 0.0], [0.0, 0.9540371841713419, 0.0, 0.0, 0.0], [0.0, 0.2674166528201103, 0.0, 0.0, 0.0]]}.
{61, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.24375312604759203, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35632613934282453, 0.0, 0.0], [0.0, 0.9540371841713419, 0.0, 0.0, 0.0], [0.0, 0.2674166528201103, 0.0, 0.0, 0.0]]}.
{61, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.24375312604759203, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35632613934282453, 0.0, 0.0], [0.0, 0.9540371841713419, 0.0, 0.0, 0.0], [0.0, 0.2674166528201103, 0.0, 0.0, 0.0]]}.
{61, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.24375312604759203, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35632613934282453, 0.0, 0.0], [0.0, 0.9540371841713419, 0.0, 0.0, 0.0], [0.0, 0.2674166528201103, 0.0, 0.0, 0.0]]}.
{62, [43, 72, 53, 76, 63], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.756575993856081, 0.0, 0.0, 0.0, 0.5509079036142045], [0.0, 0.0, 0.4524931827287856, 0.0, 0.0], [0.6564762569252042, 0.3937243773328447, 0.0, 0.28964234143345113, 0.0]]}.
{62, [29, 90, 34, 91, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.756575993856081, 0.0, 0.0, 0.0, 0.5509079036142045], [0.0, 0.0, 0.4524931827287856, 0.0, 0.0], [0.6564762569252042, 0.3937243773328447, 0.0, 0.28964234143345113, 0.0]]}.
{62, [62, 43, 7, 63, 61], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.756575993856081, 0.0, 0.0, 0.0, 0.5509079036142045], [0.0, 0.0, 0.4524931827287856, 0.0, 0.0], [0.6564762569252042, 0.3937243773328447, 0.0, 0.28964234143345113, 0.0]]}.
{62, [56, 44, 68, 77, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.756575993856081, 0.0, 0.0, 0.0, 0.5509079036142045], [0.0, 0.0, 0.4524931827287856, 0.0, 0.0], [0.6564762569252042, 0.3937243773328447, 0.0, 0.28964234143345113, 0.0]]}.
{62, [42, 11, 38, 35, 74], [[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.756575993856081, 0.0, 0.0, 0.0, 0.5509079036142045], [0.0, 0.0, 0.4524931827287856, 0.0, 0.0], [0.6564762569252042, 0.3937243773328447, 0.0, 0.28964234143345113, 0.0]]}.
